=================
Siretta Limited
=================
GRAPHYTE Network Survey Results
www.siretta.com
+44 1189 769 000
Survey Type, 4G
File Created,24/03/23 12:06:26
IMEI Number,'351626102376784
Hardware Version,'GRAPHYTE LTE V2 (EU)
Application Version,'6.10.19
Firmware Version,'M0F.670010
Filename,'L3241204.csv
Timestamp,'0
Survey:,Timestamp:,Network:,Index:,xRFCN:,dBm:,%:,RSSI:,MCC:,MNC:,CellID:,LAC/TAC:,Band Num:,Band:,BSIC:,SCR:,ECIO:,RSCP:,PCI:,RSRP:,RSRQ:,BW:,DL:,UL:,Net Name:,Signal:
49,24/03/23 13:08:33,4G,4,9310,-55,60,46,208,01,20166164,24674,28,700 MHz,-,-,-,-,349,-92,-20.0,10,768.0,713.0,Orange,|||||||||||||||
49,24/03/23 13:08:33,4G,7,3000,-70,40,31,208,01,19772943,24674,7,2600 MHz,-,-,-,-,391,-99,-9.0,20,2645.0,2525.0,Orange,||||||||||
49,24/03/23 13:08:33,4G,20,6300,-70,40,31,208,10,160028422,49922,20,800 MHz,-,-,-,-,137,-107,-20.0,10,806.0,847.0,SFR,||||||||||
49,24/03/23 13:08:33,4G,5,9385,-70,40,31,208,20,136422931,30125,28,700 MHz,-,-,-,-,438,-104,-20.0,5,775.500,720.500,Bouygues,||||||||||
49,24/03/23 13:08:33,4G,6,6300,-83,23,18,208,10,160024583,49922,20,800 MHz,-,-,-,-,436,-107,-7.0,10,806.0,847.0,SFR,||||||
49,24/03/23 13:08:33,4G,33,3000,-78,30,23,208,10,160024601,49922,7,2600 MHz,-,-,-,-,268,-117,-20.0,5,2645.0,2525.0,SFR,||||||||
49,24/03/23 13:08:33,4G,8,3175,-79,28,22,208,20,136422916,30125,7,2600 MHz,-,-,-,-,438,-118,-20.0,15,2662.500,2542.500,Bouygues,|||||||
49,24/03/23 13:08:33,4G,28,227,-82,25,19,208,20,136439061,30125,1,2100 MHz,-,-,-,-,84,-121,-20.0,15,2132.700,1942.700,Bouygues,|||||||
49,24/03/23 13:08:33,4G,15,3175,-79,28,22,208,20,136410628,30127,7,2600 MHz,-,-,-,-,130,-118,-20.0,15,2662.500,2542.500,Bouygues,|||||||
49,24/03/23 13:08:33,4G,12,9235,-106,0,0,208,10,160024601,49922,28,700 MHz,-,-,-,-,436,-140,-20.0,5,760.500,705.500,SFR,
Survey:,Timestamp:,Network:,Index:,xRFCN:,dBm:,%:,RSSI:,MCC:,MNC:,CellID:,LAC/TAC:,Band Num:,Band:,BSIC:,SCR:,ECIO:,RSCP:,PCI:,RSRP:,RSRQ:,BW:,DL:,UL:,Net Name:,Signal:
50,24/03/23 13:09:51,4G,2,524,-33,89,68,208,01,20025090,24672,1,2100 MHz,-,-,-,-,345,-72,-20.0,15,2162.400,1972.400,Orange,|||||||||||||||||||||||
50,24/03/23 13:09:51,4G,1,1300,-37,84,64,208,01,20025089,24672,3,1800 MHz,-,-,-,-,102,-77,-20.0,20,1815.0,1720.0,Orange,|||||||||||||||||||||
50,24/03/23 13:09:51,4G,3,6400,-53,63,48,208,01,20166167,24674,20,800 MHz,-,-,-,-,322,-90,-20.0,10,816.0,857.0,Orange,||||||||||||||||
50,24/03/23 13:09:51,4G,4,9310,-54,61,47,208,01,20166164,24674,28,700 MHz,-,-,-,-,349,-91,-20.0,10,768.0,713.0,Orange,||||||||||||||||
50,24/03/23 13:09:51,4G,7,3000,-71,39,30,208,01,19772943,24674,7,2600 MHz,-,-,-,-,391,-99,-9.0,20,2645.0,2525.0,Orange,||||||||||
50,24/03/23 13:09:51,4G,5,9385,-70,40,31,208,20,136422931,30125,28,700 MHz,-,-,-,-,438,-104,-20.0,5,775.500,720.500,Bouygues,||||||||||
50,24/03/23 13:09:51,4G,6,6300,-76,32,25,208,10,160024583,49922,20,800 MHz,-,-,-,-,436,-107,-14.0,10,806.0,847.0,SFR,||||||||
50,24/03/23 13:09:51,4G,8,3175,-79,28,22,208,20,136422916,30125,7,2600 MHz,-,-,-,-,438,-118,-20.0,15,2662.500,2542.500,Bouygues,|||||||
50,24/03/23 13:09:51,4G,21,227,-81,26,20,208,20,136425750,30125,1,2100 MHz,-,-,-,-,438,-120,-20.0,15,2132.700,1942.700,Bouygues,|||||||
50,24/03/23 13:09:51,4G,9,9460,-86,19,15,208,15,103133767,3105,28,700 MHz,-,-,-,-,145,-119,-16.0,10,783.0,728.0,Free,|||||
50,24/03/23 13:09:51,4G,12,9235,-106,0,0,208,10,160024601,49922,28,700 MHz,-,-,-,-,436,-140,-20.0,5,760.500,705.500,SFR,
